|en|[fi]|pt|ru|zh|ja|ko|de|fr|sp|pl
|||||||||||
subVikingCharge01|Power Charge||||力量衝鋒||||
subDescMarksmanFragGrenade14|Throw a huge grenade with increased explosion radius and damage.||||投擲一枚巨大的手榴彈，爆炸半徑和傷害都會增加。||||
subMarksmanArrowTurret01|Burstshot||||連發射擊||||
subMarksmanArrowTurret02|Deadshot||||死亡射手||||
subMarksmanArrowTurret03|Arrow Turrets||||箭矢砲塔||||
subMarksmanArrowTurret04|Stuttershot||||突突射擊||||
subMarksmanArrowTurret05|Freezing Shot||||冰凍射擊||||
subMarksmanArrowTurret06|Multishot||||多重射擊||||
subMarksmanArrowTurret07|High Velocity||||高速||||
subMarksmanArrowTurret08|Explosive Technician||||炸藥技師||||
subMarksmanArrowTurret09|Exploding Arrowhead||||爆炸箭頭||||
subMarksmanArrowTurret10|Hypothermic Impact||||低溫衝擊||||
subMarksmanArrowTurret11|Colossalshot||||巨型射擊||||
subMarksmanArrowTurret12|Cyclone Turret||||旋風砲塔||||
subMarksmanArrowTurret13|Piercing Arrowheads||||穿刺箭頭||||
subMarksmanArrowTurret14|This is My Design||||這是我的設計||||
subDescMarksmanArrowTurret01|Chance on attack for arrow turret to fire twice.||||箭塔攻擊時有幾率發射兩次||||
subDescMarksmanArrowTurret02|Chance to critically hit with increased critical damage.||||有機率造成暴擊並增加暴擊傷害。||||
subDescMarksmanArrowTurret03|Increases the maximum amount of arrow turrets.||||增加箭塔的最大數量。||||
subDescMarksmanArrowTurret04|Chance on hit to knock monsters back dealing increased damage.||||擊中時有幾率將怪物擊退，造成更多傷害。||||
subDescMarksmanArrowTurret05|Chance to inflict freeze on hit dealing additional damage.||||有幾率在擊中時造成凍結，造成額外傷害。||||
subDescMarksmanArrowTurret06|Turrets fire additional projectiles in an arc.||||砲塔以弧形發射額外的投射物。||||
subDescMarksmanArrowTurret07|Increases the projectile speed of arrow turret.||||增加箭塔的投射物速度。||||
subDescMarksmanArrowTurret08|Increases the explosion area of effect radius.||||增加爆炸區域的影響半徑。||||
subDescMarksmanArrowTurret09|Projectiles now stick an explosive to the target on hit that explodes dealing additional damage after a short delay.||||現在，投射物會在擊中目標時將爆炸物黏在目標上，並在短暫延遲後爆炸，造成額外傷害。||||
subDescMarksmanArrowTurret10|Increases damage dealt to freezing targets.||||增加對冰凍目標造成的傷害。||||
subDescMarksmanArrowTurret11|Arrow turret projectile is changed into a giant piercing arrow that deals increased damage based on the projectile amount scaling.||||箭塔投射物改為巨型穿透箭矢，根據投射物數量造成更大傷害。||||
subDescMarksmanArrowTurret12|Arrow turret now moves forward spinning rapidly firing projectiles in all directions for a much shorter duration and eventually explodes dealing damage on a large radius.||||箭塔現在向前旋轉，在更短的時間內向各個方向快速發射射彈，並最終爆炸，對大範圍造成傷害。||||
subDescMarksmanArrowTurret13|Arrow turret now fires piercing projectiles knocking back monsters dealing increased damage.||||箭塔現在發射穿透投射物，擊退怪物，造成更高的傷害。||||
subDescMarksmanArrowTurret14|Now spawn a single arrow turret that fires towards all nearby monsters. Arrow turret now has a cooldown.||||現在生成一個向附近所有怪物射擊的單一箭矢箭塔。箭塔現在有冷卻時間。||||
subMarksmanLandmine01|Blasting Radius||||爆破半徑||||
subMarksmanLandmine02|Stacked Compound||||堆疊式複合材料||||
subMarksmanLandmine03|Dead Zone||||死區||||
subMarksmanLandmine04|Shrapnel Wounds||||彈片傷||||
subMarksmanLandmine05|Rolling Mine||||滾動地雷||||
subMarksmanLandmine06|Panzer Mine||||裝甲地雷||||
subMarksmanLandmine07|Debilitating Mine||||衰弱地雷||||
subMarksmanLandmine08|Crippling Impact||||嚴重影響||||
subMarksmanLandmine09|Stealth Mine||||隱形地雷||||
subMarksmanLandmine10|Napalm||||凝固汽油彈||||
subMarksmanLandmine11|Mine Field||||雷區||||
subMarksmanLandmine12|Homing Landmine||||追蹤地雷||||
subMarksmanLandmine13|Air Raid||||空襲||||
subMarksmanLandmine14|Incendiary Mine||||燃燒地雷||||
subDescMarksmanLandmine01|Increases explosion area of effect radius of landmine.||||增加地雷的爆炸範圍和影響半徑。||||
subDescMarksmanLandmine02|Increases the damage dealt by landmine.||||增加地雷造成的傷害。||||
subDescMarksmanLandmine03|Chance to critically hit with increased critical strike damage.||||有機率暴擊並增加暴擊傷害。||||
subDescMarksmanLandmine04|Inflicts arcane break on hit.||||擊中時造成奧術破壞。||||
subDescMarksmanLandmine05|Land mines now roll forward exploding shortly after hit.||||地雷現在會在擊中後不久向前滾動並爆炸。||||
subDescMarksmanLandmine06|Chance to increase the size and explosion area of effect radius of land mine.||||有機率增加地雷影響半徑的大小和爆炸區域。||||
subDescMarksmanLandmine07|Chance to stun monsters on hit.||||擊中時有機率擊暈怪物。||||
subDescMarksmanLandmine08|Increases damage dealt to stunned targets.||||增加對暈眩目標造成的傷害。||||
subDescMarksmanLandmine09|Chance on hit to send target into the air dealing additional damage.||||擊中時有機率將目標炸向空中，造成額外傷害。||||
subDescMarksmanLandmine10|Increases damage dealt to burning targets.||||增加對燃燒目標造成的傷害。||||
subDescMarksmanLandmine11|Throw multiple smaller mines into a target location dealing damage and slowing monsters on hit.||||將多個較小的地雷投擲到目標位置，造成傷害並在擊中時減緩怪物的速度。||||
subDescMarksmanLandmine12|Land mines now home towards the first detected monster dealing increased damage in a large radius.||||地雷現在會瞄準第一個被偵測到的怪物，在大範圍內造成更大的傷害。||||
subDescMarksmanLandmine13|Land mine now marks monster location on hit for an air raid dropping multiple bombs. Land mine now has a cooldown.||||地雷現在會標記怪物位置並在空中投擲多枚炸彈。地雷現在有冷卻時間。||||
subDescMarksmanLandmine14|Land mine ignites monsters on fire on a large radius dealing damage and inflicting burning.||||地雷會在大範圍內點燃怪物，造成傷害並造成燃燒。||||
subMarksmanCannonTurret01|Cannoningfodder||||加農砲砲灰||||
subMarksmanCannonTurret02|Cannon Turrets||||加農砲砲塔||||
subMarksmanCannonTurret03|Cannonballs||||加農砲彈||||
subMarksmanCannonTurret04|Stunning Blast||||震撼爆炸||||
subMarksmanCannonTurret05|Doom Ball||||末日球||||
subMarksmanCannonTurret06|Weakened Blast||||削弱爆炸||||
subMarksmanCannonTurret07|Landing Spot||||著陸點||||
subMarksmanCannonTurret08|Line of Sight||||視線||||
subMarksmanCannonTurret09|Multishred||||多重切割||||
subMarksmanCannonTurret10|Frostbitten Fodder||||凍傷砲灰||||
subMarksmanCannonTurret11|Megacannon||||巨型加農炮||||
subMarksmanCannonTurret12|Mid Air Crisis||||空中危機||||
subMarksmanCannonTurret13|Burst Artillery||||爆裂火砲||||
subMarksmanCannonTurret14|Weakening Blast||||衰弱爆破||||
subDescMarksmanCannonTurret01|Increases the damage dealt by cannon turret.||||增加加農砲砲塔造成的傷害。||||
subDescMarksmanCannonTurret02|Increases the maximum amount of cannon turrets.||||增加加農砲砲塔的最大數量。||||
subDescMarksmanCannonTurret03|Chance when hitting the ground to unleash additional cannonballs on nearby targets.||||落地時有機率向附近目標發射更多砲彈。||||
subDescMarksmanCannonTurret04|Chance on hit to stun the target.||||命中時有機率擊暈目標。||||
subDescMarksmanCannonTurret05|Chance for cannon turrets to fire a huge cannonball with increased damage and size.||||加農砲塔有機率發射巨大的砲彈，傷害和尺寸都會增加。||||
subDescMarksmanCannonTurret06|Increases damage dealt to stunned targets.||||增加對昏迷目標造成的傷害。||||
subDescMarksmanCannonTurret07|Increases explosion area of effect radius of cannon turret.||||增加砲塔爆炸範圍的影響半徑。||||
subDescMarksmanCannonTurret08|Increased attack range.||||增加攻擊範圍。||||
subDescMarksmanCannonTurret09|Increases the amount of explosion shrapnel from cannon turret projectiles.||||增加加農砲砲塔彈的爆炸彈片數量。||||
subDescMarksmanCannonTurret10|Chance on hit to inflict deep freeze.||||命中時有機率造成深度凍結。||||
subDescMarksmanCannonTurret11|Now launches a giant bomb that covers a larger area but cannon turret attack speed is reduced.||||現在發射巨型炸彈，覆蓋範圍更大，但砲塔攻擊速度降低。||||
subDescMarksmanCannonTurret12|The bomb explodes into shrapnel mid-air that hits monsters below causing them to bleed based on your attack damage.||||炸彈在半空中爆炸成彈片，擊中下方的怪物，根據你的攻擊傷害導致它們流血。||||
subDescMarksmanCannonTurret13|Fires multiple cannonballs in a quick succession.||||快速連續發射多發砲彈。||||
subDescMarksmanCannonTurret14|Cannonballs cause monsters to take extra damage from all sources.||||砲彈會使怪物受到所有來源的額外傷害。||||
subMarksmanGunnerDrones01|Multitude||||多數||||
subMarksmanGunnerDrones02|Rapidfire||||速射||||
subMarksmanGunnerDrones03|Mecha Tinkering||||機械修補||||
subMarksmanGunnerDrones04|Explosive Toolkit||||爆炸工具包||||
subMarksmanGunnerDrones05|Heat Unit||||熱量單位||||
subMarksmanGunnerDrones06|Detection||||偵測||||
subMarksmanGunnerDrones07|Burning Shot||||燃燒射擊||||
subMarksmanGunnerDrones08|Burst Engine||||爆發引擎||||
subMarksmanGunnerDrones09|Immolating Impact||||犧牲影響力||||
subMarksmanGunnerDrones10|Splitting Shot||||分裂射擊||||
subMarksmanGunnerDrones11|Circuit Breaker||||斷路器||||
subMarksmanGunnerDrones12|C.Y.C.L.O.P.S.||||C.Y.C.L.O.P.S.||||
subMarksmanGunnerDrones13|M.E.C.H.A.||||M.E.C.H.A.||||
subMarksmanGunnerDrones14|Nanodrones||||奈米無人機||||
subDescMarksmanGunnerDrones01|Increases the amount of drones summoned.||||增加召喚的無人機數量。||||
subDescMarksmanGunnerDrones02|Increases the rate of fire for drones.||||提高無人機的射速。||||
subDescMarksmanGunnerDrones03|Increases the duration of drones.||||增加無人機的持續時間。||||
subDescMarksmanGunnerDrones04|Chance on hit for projectile to explode on impact dealing additional area of effect damage.||||投射物擊中時有幾率爆炸，爆炸效果造成額外的範圍傷害。||||
subDescMarksmanGunnerDrones05|Increases the damage dealt by drones.||||增加無人機造成的傷害。||||
subDescMarksmanGunnerDrones06|Increases attack range of gunner drones.||||增加槍手無人機的攻擊範圍。||||
subDescMarksmanGunnerDrones07|Chance on hit to inflict burning.||||擊中時有幾率造成燃燒。||||
subDescMarksmanGunnerDrones08|Chance on attack to shoot additional projectiles in sequence.||||攻擊時有機率依序發射額外的彈體。||||
subDescMarksmanGunnerDrones09|Unleash a small fire nova when hitting a burning target.||||擊中燃燒的目標時釋放小型火焰新星。||||
subDescMarksmanGunnerDrones10|Gunner drones now fires multiple projectiles in an arc.||||槍手無人機現在可以用弧形方式發射多枚投射物。||||
subDescMarksmanGunnerDrones11|Drones now fire chain lightning dealing their damage as lightning and inflicting lightning break. ||||無人機現在會發射連鎖閃電，造成閃電傷害並造成閃電破壞。||||
subDescMarksmanGunnerDrones12|Drones now fire a constant laser beam that sticks onto monsters dealing arcane damage four times a second until they die.||||無人機現在會發射持續的雷射光束，每秒四次黏在怪物身上，造成奧術傷害，直到它們死亡。||||
subDescMarksmanGunnerDrones13|Now only spawn a single drone scaling its damage based on the amount of drones and shooting at an increased rate of fire.||||現在只生成一架無人機，根據無人機的數量縮放其傷害並以更高的射速射擊。||||
subDescMarksmanGunnerDrones14|Drone amount significantly increased. Your drones are super tiny and form two circles around you. Their attacks no longer chain but deal damage in a small area around the target.||||無人機數量顯著增加。你的無人機非常小，在你周圍形成兩個圓圈。他們的攻擊不再是連鎖攻擊，而是在目標周圍的小範圍內造成傷害。||||
subMarksmanRocketTurret01|Mini Sarmat||||迷你洲際導彈||||
subMarksmanRocketTurret02|Blasting Power||||爆破功率||||
subMarksmanRocketTurret03|Rocket Turrets||||火箭砲塔||||
subMarksmanRocketTurret04|Mininuke||||迷你核彈||||
subMarksmanRocketTurret05|Multiblast||||多重爆破||||
subMarksmanRocketTurret06|Fragmenting Blast||||碎片爆破||||
subMarksmanRocketTurret07|Field Scanner||||掃描領域||||
subMarksmanRocketTurret08|Blastwave||||衝擊波||||
subMarksmanRocketTurret09|Quick Silo||||快速發射井||||
